176;0101030303;02 MANIQUÍES;0.00;0.00;0.00;0.00;180.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;56.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;90.00;0.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28.0373;0.00;0.00;27.6923;0.00;0.00;0.00;0.00;1;2018;1
177;0101030304;01 GABINETE;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;500.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;156.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;511.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;152.7619;1;2018;1
178;01010304;HIDROPONÍA Y CRIANZA DE CUY;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;0
179;010104;1.4 COORDINAR CON ALCALDES DE LUYANDO, TINGO MARÍA, MOLINO Y JOSÉ CRESPO Y CASTILLO,  FACILITEN LOS AMBIENTES E IMPLEMENTACIÓN DE SERVICIOS BÁSICOS;680.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;212.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;0
180;01010401;ALIMENTACIÓN;120.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;37.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;120.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;37.3828;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;1
181;01010402;HOSPEDAJE;560.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;175.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;420.00;40.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;0.00;130.8409;12.461;0.00;0.00;0.00;0.00;30.4878;0.00;0.00;0.00;1;2018;1
182;010102;1.2 DISEÑAR MÓDULOS DE EMPRENDIMIENTOS;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;0
183;01010201;02 MÓDULO: "GESTIÓN Y MANEJO DE MICRO EMPRENDIMIENTOS" Y "MERCADEO BÁSICO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;0
184;010105;1.5 MATRÍCULA Y REGISTRO DE LOS PARTICIPANTES, EVALUACIÓN DEL PERFIL POTENCIAL VOCACIÓN LABORAL.;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;0
185;010106;1.6 DESARROLLO DE MÓDULOS DE FORMACIÓN TÉCNICA PRODUCTIVA, BAJO EL ENFOQUE DE METODO DE PROYECTO PRODUCTIVO.;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;0
186;010107;1.7 DESARROLLO DE TEMAS TRANSVERSALES PARA EL FORTALECIMIENTO DE ACTITUDES PARA EL TRABAJO, COMERCIO Y HABILIDADES SOCIALES;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;0
187;010108;1.8 DESARROLLO MÓDULOS DE EMPRENDIMIENTOS.;50.00;0.00;1270.016;1170.016;1170.016;1270.016;1520.016;1170.016;1270.016;1720.016;1170.016;1270.016;15.625;0.00;396.88;365.63;365.63;396.88;475.005;365.63;396.88;537.505;365.63;396.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;0
188;01010801;120 PCD CAPACITADOS EN 02 MÓDULOS DE "MANEJO Y GESTIÓN DE MICRO EMPRENDIMIENTOS" Y "MERCADEO BÁSICO" DURANTE LOS 03 AÑOS.;50.00;0.00;1270.016;1170.016;1170.016;1270.016;1520.016;1170.016;1270.016;1720.016;1170.016;1270.016;15.625;0.00;396.88;365.63;365.63;396.88;475.005;365.63;396.88;537.505;365.63;396.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;0
189;0101080101;ALIMENTACIÓN;0.00;0.00;750.016;750.016;750.016;750.016;750.016;750.016;750.016;750.016;750.016;750.016;0.00;0.00;234.38;234.38;234.38;234.38;234.38;234.38;234.38;234.38;234.38;234.38;0.00;42.50;163.00;431.70;22.00;82.30;0.00;904.00;1283.50;1450.01;1594.50;1611.30;0.00;13.2398;50.7784;134.4844;6.8535;25.6383;0.00;278.1521;391.3092;442.0746;476.1101;481.1274;1;2018;1
190;0101080102;HOSPEDAJE;0.00;0.00;360.00;360.00;360.00;360.00;360.00;360.00;360.00;360.00;360.00;360.00;0.00;0.00;112.50;112.50;112.50;112.50;112.50;112.50;112.50;112.50;112.50;112.50;0.00;0.00;80.00;620.00;0.00;80.00;600.00;610.00;698.80;390.00;360.00;442.20;0.00;0.00;24.9221;193.1461;0.00;24.9221;184.6152;187.6921;213.0486;118.9023;107.4946;132.0392;1;2018;1
191;0101080103;MOVILIDAD/REFRIGERIO/ALIMENTACIÓN DE PARTICIPANTES;0.00;0.00;60.00;60.00;60.00;60.00;60.00;60.00;60.00;60.00;60.00;60.00;0.00;0.00;18.75;18.75;18.75;18.75;18.75;18.75;18.75;18.75;18.75;18.75;6.00;5.00;10.00;60.00;0.00;0.00;5.00;6.00;13.00;25.00;75.00;391.60;1.8692;1.5576;3.1152;18.6915;0.00;0.00;1.5384;1.8461;3.9914;7.6218;22.3945;116.9294;1;2018;1
192;0101080104;DONACIÓN A PHD / CASOS ESPECIALES;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;100.00;100.00;0.00;100.00;0.00;0.00;31.25;0.00;0.00;31.25;0.00;0.00;31.25;31.25;0.00;31.25;0.00;0.00;0.00;60.00;0.00;0.00;0.00;50.00;0.00;50.00;300.00;59.00;0.00;0.00;0.00;18.6915;0.00;0.00;0.00;15.3846;0.00;15.2439;89.5788;17.6171;1;2018;1
193;0101080105;MANTENIMIENTO DE EQUIPOS;50.00;0.00;0.00;0.00;0.00;0.00;50.00;0.00;0.00;100.00;0.00;0.00;15.625;0.00;0.00;0.00;0.00;0.00;15.625;0.00;0.00;31.25;0.00;0.00;28.00;0.00;0.00;0.00;0.00;0.00;7.50;0.00;0.00;72.00;18.00;80.90;8.7227;0.00;0.00;0.00;0.00;0.00;2.3076;0.00;0.00;21.951;5.3747;24.1564;1;2018;1
194;0101080106;CAPACITACIÓN DE INSTRUCTORES;0.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;31.25;0.00;0.00;31.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;0.00;50.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;45.7317;0.00;14.9298;1;2018;1
195;0101080107;REPORTAJE, SISTEMATIZACIÓN;0.00;0.00;0.00;0.00;0.00;0.00;200.00;0.00;0.00;250.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;62.50;0.00;0.00;78.125;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;450.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;134.3684;1;2018;1
196;010109;1.9 IMPLEMENTAR Y ACONDICIONAR LOCALES Y/O ESPACIOS DE COMERCIALIZACIÓN.;300.00;0.00;900.00;300.00;0.00;0.00;300.00;0.00;0.00;0.00;0.00;0.00;93.75;0.00;281.25;93.75;0.00;0.00;93.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;0
197;01010901;MATERIALES DE IMPLEMENTACIÓN;300.00;0.00;0.00;300.00;0.00;0.00;300.00;0.00;0.00;0.00;0.00;0.00;93.75;0.00;0.00;93.75;0.00;0.00;93.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;290.00;230.90;0.00;0.00;59.50;321.50;0.00;0.00;0.00;0.00;0.00;0.00;90.3424;71.9314;0.00;0.00;18.3076;98.9225;0.00;0.00;0.00;0.00;1;2018;1
198;010110;1.10 MATERIALES E INSUMOS DE INSTRUCCIÓN PARA FACILITAR Y PROMOVER LA COMERCIALIZACIÓN DE LOS PRODUCTOS ELABORADOS POR PCD.;150.00;0.00;920.016;360.00;360.00;610.00;1795.00;655.00;1525.00;4295.016;3155.022;980.016;46.875;0.00;287.505;112.50;112.50;190.625;560.9375;204.6875;476.5625;1342.1925;985.9444;306.255;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;0
199;01011001;CARPINTERIA METÁLICA: ;150.00;0.00;480.00;0.00;0.00;0.00;615.00;0.00;0.00;615.00;0.00;0.00;46.875;0.00;150.00;0.00;0.00;0.00;192.1875;0.00;0.00;192.1875;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;0
200;0101100101;PARRILLAS;150.00;0.00;0.00;0.00;0.00;0.00;375.00;0.00;0.00;375.00;0.00;0.00;46.875;0.00;0.00;0.00;0.00;0.00;117.1875;0.00;0.00;117.1875;0.00;0.00;0.00;105.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;0.00;694.10;0.00;32.7102;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.2926;0.00;207.2556;1;2018;1
201;0101100102;COLGADORES;0.00;0.00;0.00;0.00;0.00;0.00;240.00;0.00;0.00;240.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.00;0.00;0.00;75.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;214.50;0.00;265.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;65.3963;0.00;79.2773;1;2018;1
202;01011002;REPOSTERÍA Y COCINA: ;0.00;0.00;180.00;180.00;180.00;180.00;180.00;225.00;225.00;450.00;450.00;450.00;0.00;0.00;56.25;56.25;56.25;56.25;56.25;70.3125;70.3125;140.625;140.625;140.625;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;0
203;0101100201;MATERIALES DE INSTRUCCIÓN DE 200 PRODUCTOS EN 10 MESES;0.00;0.00;0.00;0.00;0.00;0.00;0.00;225.00;225.00;450.00;450.00;450.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;70.3125;70.3125;140.625;140.625;140.625;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.70;195.70;457.50;265.20;680.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.8306;60.1442;139.481;79.1872;203.1346;1;2018;1
204;01011003;HIDROPONÍA - CRIANZA DE CUY:        ;0.00;0.00;10.016;180.00;180.00;180.00;1000.00;180.00;1300.00;3230.016;2705.022;530.016;0.00;0.00;3.13;56.25;56.25;56.25;312.50;56.25;406.25;1009.38;845.3194;165.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;0
205;0101100301;15 BATERÍAS DE HIDROPONÍA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;300.00;450.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;93.75;140.625;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.90;229.38;123.50;0.00;386.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.8923;70.3546;37.6523;0.00;115.497;1;2018;1
206;0101100302;15 JAULAS DE 2 PISOS    ;0.00;0.00;0.00;0.00;0.00;0.00;1000.00;0.00;0.00;1400.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;312.50;0.00;0.00;437.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;583.10;311.60;627.00;874.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;177.7741;94.9997;187.2195;261.063;1;2018;1
207;0101100303;150 BANDEJAS   ;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;800.00;850.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;250.00;265.625;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;107.70;262.50;350.40;0.00;806.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;33.1384;80.0304;106.8292;0.00;240.6986;1;2018;1
208;0101100304;135 CUYES REPRODUCTORAS HEMBRAS;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2024.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;632.8094;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2025.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;604.6581;1;2018;1
209;0101100305;15 REPRODUCTORES MACHOS;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.016;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;46.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;44.7894;1;2018;1
210;0101100306;900 KG. CEBADA           ;0.00;0.00;10.016;0.00;0.00;0.00;0.00;0.00;200.00;530.016;530.016;530.016;0.00;0.00;3.13;0.00;0.00;0.00;0.00;0.00;62.50;165.63;165.63;165.63;0.00;0.00;22.50;0.00;0.00;0.00;0.00;6.50;45.70;12.00;1437.00;223.00;0.00;0.00;7.0092;0.00;0.00;0.00;0.00;2.00;13.9327;3.6585;429.083;66.5869;1;2018;1
211;0102;R.2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;0
212;010201;2.1 TALLERES DE SENSIBILIZACIÓN Y CAPACITACIÓN DE MERCADEO BÁSICO DE FAMILIAS PARA APOYO A PCD.;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;0
213;010202;2.2 TALLERES DE REHABILITACIÓN ESPIRITUAL A FAMILIAS Y PCD.;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;0
214;0103;R.3;0.00;0.00;671.00;0.00;0.00;80.00;280.00;0.00;80.00;580.00;0.00;80.00;0.00;0.00;209.6875;0.00;0.00;25.00;87.50;0.00;25.00;181.25;0.00;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;0
215;010301;3.1 ARTICULAR ACCIONES CON LOS GOBIERNOS LOCALES, RETÁNDOLAS A ASUMIR EL ROL ACTIVO EN CUMPLIMIENTO  DE LOS DERECHOS DE PCD.;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;90.9375;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;0
216;01030101;PARTICIPACIÓN DE EVENTOS;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;90.9375;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;0.00;0.00;0.00;126.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;46.1538;0.00;0.00;0.00;37.7721;1;2018;1
217;010302;3.2 COORDINAR CON ALCALDES LOCALES, ACCIONES QUE FACILITEN LOS AMBIENTES, TRASLADO Y LA ALIMENTACIÓN DE PCD QUE PARTICIPAN EN LOS TALLERES.;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;0
218;010303;3.3 PARTICIPACIÓN DE LOS PCD EN EVENTOS CÍVICOS DE LA COMUNIDAD HUÁNUQUEÑA.;0.00;0.00;300.00;0.00;0.00;0.00;0.00;0.00;0.00;300.00;0.00;0.00;0.00;0.00;93.75;0.00;0.00;0.00;0.00;0.00;0.00;93.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;0
219;01030301;TRANSPORTE/MOVILIDAD/MATERIALES/REFRIGERIO/ ALIMENTACIÓN DE PARTICIPANTES;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;300.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;93.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;300.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;89.5789;0.00;1;2018;1
220;010304;3.4 FERIAS DE EXHIBICION PARA COMERCIALIZACION DE PRODUCTOS.;0.00;0.00;80.00;0.00;0.00;80.00;280.00;0.00;80.00;280.00;0.00;80.00;0.00;0.00;25.00;0.00;0.00;25.00;87.50;0.00;25.00;87.50;0.00;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;2018;0
221;01030401;ALIMENTACIÓN;0.00;0.00;0.00;0.00;0.00;0.00;120.00;0.00;0.00;120.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;37.50;0.00;0.00;37.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.00;0.00;0.00;240.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.4614;0.00;0.00;73.3226;0.00;0.00;1;2018;1
222;01030402;TRANSPORTE/MOVILIDAD/MATERIALES/REFRIGERIO/ ALIMENTACIÓN DE PARTICIPANTES;0.00;0.00;0.00;0.00;0.00;0.00;160.00;0.00;0.00;160.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;50.00;0.00;0.00;50.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.5607;0.00;0.00;1;2018;1
